;SOFTWARE REQUERIDO PREGRADO 2018-20;;;;;;;;;;;;;;;;;
;DPTO;SALA;MATERIA_NOMBRE;SOFTWARE REQUERIDO;Licencia;Versión 2018-1;Softw único;Tipo Licencia;cuantas;Nº de cursos;Nº de alumnos Demanda;Nº de alumnos Oferta;Procesador;velocidad del procesador;arquitectura;sistema operativo;memoria ram;disco duro
;TIC;;Proyecto de grado I - SIS;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;13;25;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;202C/203C;Habilidades básicas en computación;Office;Licenciado-anual;2013;;Contrato Microsoft;;10;268;270; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;202C /203C /207C /208C/303C;Habilidades básicas en hojas electrónicas;Office;Licenciado-anual;2013;;Contrato Microsoft;;10;278;282; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;202C /203C /207C /208C/303C;Habilidades básicas en hojas electrónicas;Turning Point;Licenciado-perpetuo;5.3 (Perpetua);;Limitada a cantidad Concurrente;;10;278;282;;;;;;
;TIC;202C /203C /207C /208C/303C;Habilidades básicas en hojas electrónicas;7zip;Aplicación gratuita;17.01;;Libre;;10;278;282;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;310C;Diseñando con Algoritmos;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;GIT (Windows-MAC);Aplicación gratuita;0.9.3;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;Reactivision;Aplicación gratuita;1.5.1;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;SDK Kinect;Aplicación gratuita;#¡REF!;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;SDK Leapmotion;Aplicación gratuita;2.3.1;;Libre;;1;20;20;;;;;;
;TIC;310C;Diseñando con Algoritmos;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;20;20;;;;;;
;TIC;203C/208C;Programación Web;Brackets;Aplicación gratuita;1.11.0.175.24;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;MongoDB Community Server;Aplicación gratuita;#¡REF!;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;Enide;Aplicación gratuita;Mars (4.5.0);;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;MySQL Workbench;Aplicación gratuita;6.2.5.0;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;RoboMongo;Aplicación gratuita;3.4;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;Atom;#¡REF!;#¡REF!;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;GIT (Windows-MAC);Aplicación gratuita;0.9.3;;Libre;;1;25;25;;;;;;
;TIC;203C/208C;Programación Web;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;25;25;;;;;;
;TIC;501L;Procesamiento digital de señales;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;0;0;0;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;TIC;501L;Procesamiento digital de señales;J-DSP;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;;Proyecto de grado I - TEL;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;13;25;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;;Proyecto de grado II - TEL;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;13;25;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;203C;Comunicaciones digitales;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;14;24;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;TIC;203C;Comunicaciones digitales;Microsoft Office Visio Professional;Licenciado-anual;2013;;Contrato Microsoft;;1;14;24; with SSE2 instruction set.;1 Ghz;64-bit ;>=Windows 7;2 GB;3 GB
;TIC;501L;Internet de las Cosas;Arduino;Aplicación gratuita;1.8.5;;Libre;;1;4;24;;;;Windows;;
;TIC;501L;#¡REF!;Fritzing;Aplicación gratuita;0.9.3;;Libre;;0;0;0;;;;;;
;TIC;501L;#¡REF!;Intel Galileo;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;501L;#¡REF!;J-DSP;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;501L;#¡REF!;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;501L;#¡REF!;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;0;0;0;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;310C/311C;Ecosistemas de aplicaciones;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;Android Studio + paquetes SDK;Aplicación gratuita;3.0.1;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;SDK Android;Aplicación gratuita;364.111.454;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;Google USB Driver;Aplicación gratuita;#¡REF!;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;GIT (Windows-MAC);Aplicación gratuita;0.9.3;;Libre;;2;34;44;;;;;;
;TIC;310C/311C;Ecosistemas de aplicaciones;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;34;44;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;310C/311C;Ecosistemas de aplicaciones;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;2;34;44;;;;;;
;TIC;311C;Fundamentos De Programación Para Diseño;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;1;21;25;;;;;;
;TIC;311C;Fundamentos De Programación Para Diseño;NodeJS;Aplicación gratuita;#¡REF!;;Libre;;1;21;25;;;;;;
;TIC;311C;Fundamentos De Programación Para Diseño;Visual Studio Code;Convenio;1.18.1;;Contrato Microsoft;;1;21;25;;;;;;
;TIC;311C;Fundamentos De Programación Para Diseño;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;1;21;25;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;2;36;49;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;36;49;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;202C/203C;Algoritmos y Estructuras de datos;The objectAid UML Explorer for Eclipse;Aplicación gratuita;#¡REF!;;Libre;;2;36;49;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;2;36;49;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;TIC;202C/203C;Algoritmos y Estructuras de datos;Process Dashboard with PSP and TSP Process Extensions;Aplicación gratuita;2.4;;Libre;;2;36;49;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;2;36;49;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;Consola de Windows (CMD);Aplicación gratuita;6.1.7601;;libre;;2;36;49;;;;;;
;TIC;202C/203C;Algoritmos y Estructuras de datos;Intellij IDEA Community;Aplicación gratuita;2017.2.6;;Libre;;2;36;49;;;;;;
;TIC;310C;Diseño de videojuegos;Unity 3D;Aplicación gratuita;2017.2.0;;Libre;;1;8;20;;;;;;
;TIC;310C;Diseño de videojuegos;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;1;8;20;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;TIC;310C;Construcción de videojuegos;Unity 3D;Aplicación gratuita;2017.2.0;;Libre;;1;6;20;;;;;;
;TIC;310C;Construcción de videojuegos;3ds Max Studio;Convenio;2018(20.0.0.966);;Limitada a cantidad Concurrente;;1;6;20;Intel o AMD multicore;1 GHz;64 bits;>=Windows 7;4 GB;6 GB
;TIC;504L;Introducción a la Ingeniería y TIC;FreeDFD ;Aplicación gratuita;1.1;;Libre;;2;39;48;;;;;;
;TIC;504L;Introducción a la Ingeniería y TIC;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;39;48;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;504L;Introducción a la Ingeniería y TIC;J-DSP;Aplicación gratuita;#¡REF!;;Libre;;2;39;48;;;;;;
;TIC;504L;Introducción a la Ingeniería y TIC;Emulador Windows Phone SDK;Aplicación gratuita;#¡REF!;;Libre;;2;39;48;;;;;;
;TIC;504L;Introducción a la Ingeniería y TIC;AiStarter;Aplicación gratuita;Complemento;;Libre;;2;39;48;Intel o AMD multicore;1 GHz;64-bit;>=WindowsXP ;2 GB;1 GB
;TIC;202C;Algoritmos y programación I;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;2;47;48;;;;;;
;TIC;202C;Algoritmos y programación I;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;2;47;48;;;;;;
;TIC;202C;Algoritmos y programación I;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;47;48;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;202C;Algoritmos y programación I;Process Dashboard with PSP and TSP Process Extensions;Aplicación gratuita;2.4;;Libre;;2;47;48;;;;;;
;TIC;202C;Algoritmos y programación I;The objectAid UML Explorer for Eclipse;Aplicación gratuita;#¡REF!;;Libre;;2;47;48;;;;;;
;TIC;202C;Algoritmos y programación I;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;2;47;48;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;TIC;202C;Algoritmos y programación I;Consola de Windows (CMD);Aplicación gratuita;6.1.7601;;libre;;2;47;48;;;;;;
;TIC;202C;Algoritmos y programación I;Win bash;Aplicación gratuita;#¡REF!;;libre;;2;47;48;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;3;71;73;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;202C/207C/208C;Algoritmos y programación II;Process Dashboard with PSP and TSP Process Extensions;Aplicación gratuita;2.4;;Libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;The objectAid UML Explorer for Eclipse;Aplicación gratuita;#¡REF!;;Libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;3;71;73;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;TIC;202C/207C/208C;Algoritmos y programación II;Consola de Windows (CMD);Aplicación gratuita;6.1.7601;;libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;Win bash;Aplicación gratuita;#¡REF!;;libre;;3;71;73;;;;;;
;TIC;202C/207C/208C;Algoritmos y programación II;Intellij IDEA Community;Aplicación gratuita;2017.2.6;;Libre;;3;71;73;;;;;;
;TIC;103B;Ingeniería de Software;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;20;30;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;103B;Ingeniería de Software;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;20;30; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;103B;Ingeniería de Software;Adobe Reader;Aplicación gratuita;201.800.920.044;;Libre;;1;20;30;Intel;1.3 GHz;64 bits;>=Windows 7;256 MB;320 MB
;TIC;SCM;Modelado de sistemas de información;Visual Studio (VC++) ;Convenio;2017(15.5.0);;Contrato Microsoft;;1;31;30;;;;;;
;TIC;SCM;Modelado de sistemas de información;Oracle SQL Developer Datamodeler;Aplicación gratuita;#¡REF!;;Libre;;1;31;30;;;;;;
;TIC;SCM;Modelado de sistemas de información;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;31;30;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;203C;Proyecto integrador I;Microsoft Visual Studio Enterprise;Licenciado-anual;conservar la versión 2017;;Contrato Microsoft;;2;55;73;Dual-core;1.8 GHz;64 bits;>=Windows 7;4 GB;130 GB 
;TIC;203C;Proyecto integrador I;Process Dashboard with PSP and TSP Process Extensions;Aplicación gratuita;2.4;;Libre;;2;55;73;;;;;;
;TIC;203C;Proyecto integrador I;GIT (Windows-MAC);Aplicación gratuita;0.9.3;;Libre;;2;55;73;;;;;;
;TIC;203C;Proyecto integrador I;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;2;55;73;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;203C;Proyecto integrador I;Microsoft Office Project Profesional;Licenciado-anual;2013;;Contrato Microsoft;;2;55;73; with SSE2 instruction set.;1 Ghz;64-bit ;>=Windows 7;2 GB;3 GB
;TIC;;Arquitectura de software;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;13;30;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;;Arquitectura de software;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;13;30;;;;;;
;TIC;;Arquitectura de software;Frascati;Aplicación gratuita;#¡REF!;;Libre;;1;13;30;;;;;;
;TIC;;Arquitectura de software;Tortoise SVN;Aplicación gratuita;1.9.7.27907;;Libre;;1;13;30;;;;;;
;TIC;307C;Redes-comunicaciones y Laboratorio;VirtualBox;Aplicación gratuita;5.1.30;;Libre;;3;26;36;;;;;;
;TIC;307C;Redes-comunicaciones y Laboratorio;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;3;26;36;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;102B;Proyecto integrador II;Oracle Database;Aplicación gratuita;#¡REF!;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;Oracle SQL Developer;Aplicación gratuita;#¡REF!;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;Oracle SQL Developer Datamodeler;Aplicación gratuita;#¡REF!;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;Maquina Virtual Programación Red, W7, Netbeans, Mr. Bayes, Garli PartitionFinder, Python 3.6, Pycharm;#N/A;#N/A;;#N/A;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;GIT (Windows-MAC);Aplicación gratuita;0.9.3;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;Tortoise SVN;Aplicación gratuita;1.9.7.27907;;Libre;;1;8;17;;;;;;
;TIC;102B;Proyecto integrador II;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;1;8;17;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;102B;Proyecto integrador II;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;8;17; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;102B;Proyecto integrador II;GlassFish Server Open Source Edition;Aplicación gratuita;#¡REF!;;Libre;;1;8;17;;;;;;
;TIC;309C/311C;Espacio de Fundamentos de Programación para Diseño;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;0;0;0;;;;;;
;TIC;309C/311C;Espacio de Fundamentos de Programación para Diseño;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;SDK kinect;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;Glove PIE;Aplicación gratuita;0.93;;Libre;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;Osculator;Aplicación gratuita;3.1.1;;Libre;;0;0;0;;;;;;
;TIC;310C;Espacio de práctica de Diseñando con Algoritmos;Reactivision;Aplicación gratuita;1.5.1;;Libre;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Processing + librerías;Aplicación gratuita;3.3.6;;Libre;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Creative Cloud;Licenciado-anual;Creative Coud (crear paquete);;Limitada a cantidad;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Maquina Virtual Programación Red, W7, Netbeans, Mr. Bayes, Garli PartitionFinder, Python 3.6, Pycharm;#N/A;#N/A;;#N/A;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Apache tomcat;Aplicación gratuita;#¡REF!;;libre;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits; Windows;2 GB;500 MB
;TIC;309C/310C;Espacio de práctica de Programación en Red;SDK Android;Aplicación gratuita;364.111.454;;Libre;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Google USB Driver;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;309C/310C;Espacio de práctica de Programación en Red;Android Studio + paquetes SDK;Aplicación gratuita;3.0.1;;Libre;;0;0;0;intel;2 Ghz;64-bits;MacOS 10.10 ;9 GB;6 GB
;TIC;203C;Seminario sobre nuevas tecnologías;Visual Studio (VC++) ;Convenio;2017(15.5.0);;Contrato Microsoft;;0;0;0;;;;;;
;TIC;203C;Seminario sobre nuevas tecnologías;Emulador Windows Phone SDK;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;102B;Patrones de diseño de software;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;102B;Patrones de diseño de software;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;0;0;0;;;;;;
;TIC;102B;Patrones de diseño de software;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;0;0;0;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;;Introducción a las TIC;Python;Aplicación gratuita;3.6.3;;Libre;;1;12;30;;;;;;
;TIC;207C/503L;Introducción a las TIC;Lego Mindstorm NXT ;Licenciado-perpetuo;No tengo información;;Limitada a cantidad;;1;12;30;;;;;;
;TIC;501L;Señales y sistemas;Matlab;Licenciado-anual;9.3.0.713579;;Limitada a cantidad Concurrente;;1;7;24;Intel o AMD X86-64;1 GHz;64 bits;>=Windows 7;2 GB;2 GB
;TIC;501L;Señales y sistemas;Audacity;Aplicación gratuita;2.2.0;;Libre;;1;7;24;;;;;;
;TIC;501L;Señales y sistemas;Eagle;Aplicación gratuita;8.4.1;;Libre;;1;7;24;;;;;;
;TIC;501L;Señales y sistemas;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;7;24;;;;;;
;TIC;501L;Señales y sistemas;J-DSP;Aplicación gratuita;#¡REF!;;Libre;;1;7;24;;;;;;
;TIC;501L;Señales y sistemas;Waveforms;Aplicación gratuita;#¡REF!;;Libre;;1;7;24;;;;;;
;TIC;307C;Programación en red;Eclipse Oxygen;Aplicación gratuita;4.7.1;;Libre;;1;12;12;;;;;;
;TIC;306C;Programación en red;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;1;12;12;;;;;;
;TIC;306C;Programación en red;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;1;12;12;;;;;;
;TIC;306C;Programación en red;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;12;12; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;306C;Programación en red;Notepad++;Aplicación gratuita;7.5.1;;Libre;;1;12;12;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;306C;Programación en red;7zip;Aplicación gratuita;17.01;;Libre;;1;12;12;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;306C;Programación en red;JRE Y JDK ;Aplicación gratuita;#¡REF!;;Libre;;1;12;12;;;;;;
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;VMWare Player;Aplicación gratuita;14.0;;Libre;;0;0;0;;;;;;
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Packet Tracer;Aplicación gratuita;7.0;;Libre;;0;0;0;;;;;;
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Visual Paradigm comunity edition ;Convenio;14.2;;Ilimitada Facultad de Ingeniería;;0;0;0;>= Intel pentium 4;1 GHz;64 bits;>= windows XP;4 GB;4 GB
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;0;0;0;;;;;;
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;0;0;0;;;;;;
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;Notepad++;Aplicación gratuita;7.5.1;;Libre;;0;0;0;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;307C/501L;Espacio de Laboratorio de Redes de computadores II;7zip;Aplicación gratuita;17.01;;Libre;;0;0;0;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Packet Tracer;Aplicación gratuita;7.0;;Libre;;0;0;0;;;;;;
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Wireshark;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Hyperterminal;Aplicación gratuita;#¡REF!;;Libre;;0;0;0;;;;;;
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;0;0;0;;;;;;
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;0;0;0;;;;;;
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Office;Licenciado-anual;2013;;Contrato Microsoft;;0;0;0; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;Notepad++;Aplicación gratuita;7.5.1;;Libre;;0;0;0;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;307C;Espacio de Laboratorio de Redes de computadores I;7zip;Aplicación gratuita;17.01;;Libre;;0;0;0;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;308C;Sistemas distribuidos;VirtualBox;Aplicación gratuita;5.1.30;;Libre;;1;7;12;;;;;;
;TIC;308C;Sistemas distribuidos;Atom;#¡REF!;#¡REF!;;Libre;;1;7;12;;;;;;
;TIC;308C;Sistemas distribuidos;Python;Aplicación gratuita;3.6.3;;Libre;;1;7;12;;;;;;
;TIC;308C;Sistemas distribuidos;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;1;7;12;;;;;;
;TIC;308C;Sistemas distribuidos;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;1;7;12;;;;;;
;TIC;308C;Sistemas distribuidos;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;7;12; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;308C;Sistemas distribuidos;Notepad++;Aplicación gratuita;7.5.1;;Libre;;1;7;12;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
;TIC;308C;Sistemas distribuidos;7zip;Aplicación gratuita;17.01;;Libre;;1;7;12;>= Intel pentium 3;1 GHz;64 bits;>= windows XP;64 Mb;128 MB
;TIC;307C;Redes convergentes;VMWare Player;Aplicación gratuita;14.0;;Libre;;1;2;12;;;;;;
;TIC;307C;Redes convergentes;VirtualBox;Aplicación gratuita;5.1.30;;Libre;;1;2;12;;;;;;
;TIC;308C;Aplicaciones móviles;Android Studio + paquetes SDK;Aplicación gratuita;3.0.1;;Libre;;1;10;12;intel;2 Ghz;64-bits;Windows;9 GB;6 GB
;TIC;308C;Aplicaciones móviles;Mozilla Firefox;Aplicación gratuita;57.0.1;;Libre;;1;10;12;;;;;;
;TIC;308C;Aplicaciones móviles;Google Chrome;Aplicación gratuita;63.0.3239.84;;Libre;;1;10;12;;;;;;
;TIC;308C;Aplicaciones móviles;Office;Licenciado-anual;2013;;Contrato Microsoft;;1;10;12; with SSE2 instruction set.;1 GHz;64 bits;>= windows XP;2 GB;3 GB
;TIC;308C;Aplicaciones móviles;Notepad++;Aplicación gratuita;7.5.1;;Libre;;1;10;12;intel;1 Ghz;64-bit;>=Windows XP;2 GB;1 GB
